Key,Topic,Substance,Class,Document
124 amphetamine,124 - walking - legs - feet,amphetamine,Stimulants,the easy questions . then i noticed my leg was moving up and down real fast like when u r nervous . then it hit me like a bullet . my
124 argyreia nervosa,124 - walking - legs - feet,argyreia nervosa,Serotonergic psychedelics,doing but soon after i found myself laying on the floor having a very difficult time moving . imagine that all the strength has been taken out of your limbs this
124 caffeine,124 - walking - legs - feet,caffeine,Stimulants,store and i felt as if i was cutting through the air and moving extremely fast when i was simply walking . we met up with other friends while there and
124 cannabis spp.,124 - walking - legs - feet,cannabis spp.,Depressant / sedatives,but i can feel my feet where did the ground go floating now nothing around faster faster i kept walking till i was practically jogging i stop for a second or
124 cannabis spp.,124 - walking - legs - feet,cannabis spp.,Depressant / sedatives,friends getting some so while i was walking i could feel my legs go sooo fast . i was a speedy walker . wen i crossed the street i hardly looked
124 clonazepam,124 - walking - legs - feet,clonazepam,Depressant / sedatives,. when i walked around i felt every step being heavy . every movement was slower than they usually are lifting an arm turning my head around but the best part
124 codeine,124 - walking - legs - feet,codeine,Depressant / sedatives,the went to kitchen to make some food . can walk straight but i walking slower . look in fridge and get out a ready meal try to read instructions for
124 coffea spp.,124 - walking - legs - feet,coffea spp.,Stimulants,realised this would happen before i crossed my legs and willed the bus to go faster a lot faster . now i began to have a strange sensation of weightlessness i
124 crack,124 - walking - legs - feet,crack,Stimulants,' but i could . it was pysically impossible . i could take a few slow steps but then i just had to walk as fast as my heart was beating
124 datura spp.,124 - walking - legs - feet,datura spp.,Deliriants,because i just could . i closed my bag took my jacket stood up and slowly exited the my legs were extremely heavy and moving them took a huge amount of
124 dimenhydrinate,124 - walking - legs - feet,dimenhydrinate,Deliriants,to almost constantly move and flex leg am a voice on tv went really and slow . wow also i am losing track of being able to am i want to
124 diphenhydramine,124 - walking - legs - feet,diphenhydramine,Depressant / sedatives,got out of my chair . if you ever been swimming or biking for a long time when your feet first hit the ground again they feel very strange . they
124 diphenhydramine,124 - walking - legs - feet,diphenhydramine,Depressant / sedatives,go up a flight of stairs . i was walking as if i were in slow motion not because i felt ' but just because it felt like the thing to
124 dxm,124 - walking - legs - feet,dxm,Dissociative psychedelics,as though low amounts of electricty were pusling through me causing me to walk very fast with stiff legs . i went to school and i made it through all my
124 ibogaine,124 - walking - legs - feet,ibogaine,Serotonergic psychedelics,rather violently heh . so i do what i warned not to i get up quickly and it was like pulling a gyroscope out of alignment i felt like loosing my
124 jwh-018,124 - walking - legs - feet,jwh-018,Depressant / sedatives,way there because i can not balance myself i feel like i am walking very slowly like time is not working . i decide i need to save myself and i
124 ketamine,124 - walking - legs - feet,ketamine,Dissociative psychedelics,and think that if i really needed to i could get up and walk a short distance and i find this thought comforting . i am gaining awareness of my body
124 ketamine,124 - walking - legs - feet,ketamine,Dissociative psychedelics,in case . when i started moving it seemed as though i was walking very slowly and my feet were slamming the ground with a lot of force . my friend
124 lsd,124 - walking - legs - feet,lsd,Serotonergic psychedelics,on which i could not . the button was jumping from side to side so quickly that my finger could find it fast enough . i looked at my arm and
124 lsd,124 - walking - legs - feet,lsd,Serotonergic psychedelics,to cheek . as the bow touched the strings i took a deep breath . slowly i drew back drawing with my motion a deep bellowing vibration that instantly overcame my
124 lsd,124 - walking - legs - feet,lsd,Serotonergic psychedelics,struggle with walking and coordination . i looked at my legs . they seemed very short like in a funhouse mirror . the floor looked ' and seemed to shake and
124 lsd,124 - walking - legs - feet,lsd,Serotonergic psychedelics,i experienced on the stationary bike found me while riding the snow . i no longer felt my feet strapped into metal bindings that were screwed to a board . the
124 mdma,124 - walking - legs - feet,mdma,Entactogens,is weird because i am a scrawny ' ' ' ' pound teenager . i pace walked the whole city it seems now that i look back . x trying to
124 mdma,124 - walking - legs - feet,mdma,Entactogens,just hit me i was overcome with the need to move my whole body incredibly fast . i thought i was fine that it was just because of a little bit
124 methylone,124 - walking - legs - feet,methylone,Entactogens,with t we reached the store and i began to feel like i was walking fast yet my pace was normal . a warm feeling collected in my stomach and i
124 myristica spp.,124 - walking - legs - feet,myristica spp.,Stimulants,that changed size i went around telling people about this i felt all heavy and slow like what i imagine trying to move in quicksand or glue would be like almost
124 nitrous oxide,124 - walking - legs - feet,nitrous oxide,Dissociative psychedelics,that helped me walk without the dreaded foot ' drop foot . i spent a short time in physical rehabilitation but they discharged me without even my regaining the ability to
124 oxycodone,124 - walking - legs - feet,oxycodone,Depressant / sedatives,but i did want to do anything . when i would move my body was slow and heavy but very fluid this nod was like nothing at about i decided to
124 psilocybin mushrooms,124 - walking - legs - feet,psilocybin mushrooms,Serotonergic psychedelics,would feel if it just bent the wrong way destroying the knee cap with one swift movement . this is what happened to my mind and it carried on wriggling and
124 psilocybin mushrooms,124 - walking - legs - feet,psilocybin mushrooms,Serotonergic psychedelics,to use the bathroom facilities and in doing so discovered that my movements were no longer restricted by muscular i took this opportunity to do some stretches that are usually quite
124 psilocybin mushrooms,124 - walking - legs - feet,psilocybin mushrooms,Serotonergic psychedelics,never thought i could or would do . i had been this flexible in a long time . i was executing all kinds of moves that were very uncharacteristic of my
124 psilocybin mushrooms,124 - walking - legs - feet,psilocybin mushrooms,Serotonergic psychedelics,. as i ran back to the car again my legs were moving at too rapid of a pace for the rest of my body to keep up with . i
124 salvia divinorum,124 - walking - legs - feet,salvia divinorum,Other,my body respond to my commands well . this condition made it a very inopportune time for PERSON to inform me it was placeholder to leave . walking sounded incredibly difficult
124 salvia divinorum,124 - walking - legs - feet,salvia divinorum,Other,in turn know this will be anything but your rollercoaster as the coaster starts to slow i notice my feet legs and hands have started to liquefy into the cracked vinyl
124 salvia divinorum,124 - walking - legs - feet,salvia divinorum,Other,very poor control of my physical body . it was only able to walk very slowly and make uncoordinated movements . it reached for the door to open it and attempt
124 salvia divinorum,124 - walking - legs - feet,salvia divinorum,Other,is it downstairs does my walking betray something is there ill intent have i got time what war is waged in the spaces around my body if i should quiet the
